_id,approver,approval,skills,status
6613cd729d949ae738fc9107,Teresa Rodgers,Zachary Jones,React Native,approved
6613cd729d949ae738fc910b,Garrett Mclaughlin,Kimberly Campbell,Power BI,pending
6613cd729d949ae738fc910c,Larry Lane,Dustin Contreras,React Native,deny
6613cd729d949ae738fc910d,Douglas Wong,Jessica Galloway,Slides,approved
6613cd729d949ae738fc910a,Jordan Schwartz,Anita Chapman,Alteryx,approved
6613cd729d949ae738fc910e,Tracey Sullivan,Donna Allen,Snowflake,approved
6613cd729d949ae738fc910f,Cynthia Thompson,Beth Myers,AWS Lambda,deny
6613cd729d949ae738fc9110,Lindsey Peters,Caroline Brown,ADF,approved
6613cd729d949ae738fc9111,Brady Davidson,Jasmine Gomez,AWS Lambda,pending
6613cd729d949ae738fc9114,Miss Amy Fields MD,Michael Schaefer,Python,pending
6613cd729d949ae738fc9112,Dalton Ritter,Daniel Horton,Slides,approved
6613cd729d949ae738fc9113,Angela King,Dawn Mendoza,Snowflake,deny
6613cd729d949ae738fc9115,Lauren Holloway,Christine Foster,Angular,deny
6613cd729d949ae738fc9118,Michelle Miller,Jeremy Reynolds,PHP,pending
6613cd729d949ae738fc9119,Erica Farrell,James Coleman,Angular,pending
6613cd729d949ae738fc9117,Ryan Roberts,Crystal Green,ADF,deny
6613cd729d949ae738fc9116,Cynthia Kelley,Glenda Owens,ADF,deny
6613cd739d949ae738fc911a,Tina Gray,Ariel Wilkins,Project Mgmt,pending
6613cd739d949ae738fc911b,Andrew Cruz,Bobby Carrillo III,Angular,deny
6613cd739d949ae738fc911c,Jack Hart,Valerie Simpson,AWS,approved
6613cd739d949ae738fc911d,Cynthia Bailey,Mr. Omar Haynes,Angular,approved
6613cd739d949ae738fc9121,Angela Moody,Michael Gaines,PHP,deny
6613cd739d949ae738fc911f,Dennis Gallegos,Jessica Galloway,Project Mgmt,approved
6613cd739d949ae738fc911e,Daniel Bailey,Theodore Davidson,Project Mgmt,approved
6613cd739d949ae738fc9120,Danielle Morrison DVM,Anna Haynes,React Native,pending
6613cd739d949ae738fc9123,Gary Howe,Michele Anderson,Python,deny
6613cd739d949ae738fc9122,Mary Glover,Nicole Griffin,AWS Lambda,deny
6613cd739d949ae738fc9124,Jamie Rodriguez,Kristen Marsh,Angular,approved
6613cd739d949ae738fc9125,Jessica Stokes,Keith Bates,Project Mgmt,deny
6613cd739d949ae738fc9127,Thomas Lane,Jonathan Butler,Power BI,deny
6613cd739d949ae738fc9128,Kerry Hooper,Zachary Taylor,Angular,deny
6613cd739d949ae738fc9129,Connie Owen,Howard Young,Python,approved
6613cd739d949ae738fc9126,Antonio Griffith,Robert Jordan,Slides,approved
6613cd739d949ae738fc912d,Joseph Mathis,Ryan King,Alteryx,pending
6613cd739d949ae738fc912c,Kristen Marsh,Katherine Martinez,Power BI,pending
6613cd739d949ae738fc912a,Ruth Lewis,Paul Nichols,React,pending
6613cd739d949ae738fc912b,Frederick Pope,Michael Logan,Python,pending
6613cd739d949ae738fc912e,Robert Jordan,Rebecca Leblanc,PHP,approved
6613cd739d949ae738fc9131,Rachel Olson,Brian Aguirre,Alteryx,approved
6613cd739d949ae738fc912f,Angela Jenkins,Tony Chavez,React,pending
6613cd739d949ae738fc9130,Thomas Le,Michelle Perez,React Native,approved
6613cd739d949ae738fc9133,Kaitlyn Daniels,Jennifer Arellano,Alteryx,deny
6613cd739d949ae738fc9132,Christopher Solomon,Donald Bradford,AWS,deny
6613cd739d949ae738fc9134,Ariel Wilkins,Erica May,AWS,deny
6613cd739d949ae738fc9135,Tina Gray,Laura Mason,Slides,approved
6613cd739d949ae738fc9137,Alexander Garcia,John Anderson,React,deny
6613cd739d949ae738fc9136,Katherine Martinez,Zachary Atkins,Slides,deny
6613cd739d949ae738fc9139,Kara Fisher,Crystal Young,Power BI,deny
6613cd739d949ae738fc9138,Brandi Ryan,Dalton Ritter,Project Mgmt,deny
6613cd739d949ae738fc913c,Laura Porter,Kimberly Campbell,Snowflake,deny
6613cd739d949ae738fc913a,Julia Coleman,Ryan Brown,AWS Lambda,approved
6613cd739d949ae738fc913d,Shawn Sanchez,Robert Hall,Project Mgmt,deny
6613cd739d949ae738fc913b,Andrea Lawson,Annette Crawford,Alteryx,approved
6613cd739d949ae738fc9140,Laura Porter,Norman Hernandez,Presenting,approved
6613cd739d949ae738fc913f,Tony Chavez,Susan Perkins,AWS Lambda,pending
6613cd739d949ae738fc913e,Joan Hudson,Randy Estrada,Slides,deny
6613cd739d949ae738fc9141,Ronald Cook,Janice Anderson,Angular,pending
6613cd739d949ae738fc9142,Andre Allen,Jason Mercado,Slides,deny
6613cd739d949ae738fc9143,Michael Burnett,Donna Jones,Slides,approved
6613cd739d949ae738fc9144,Michael Bartlett,Diane Graves,Snowflake,approved
6613cd739d949ae738fc9145,Anna Dixon,Eddie Salazar,Power BI,pending
6613cd739d949ae738fc9146,Jose Le,Steven Walker,Project Mgmt,approved
6613cd739d949ae738fc9147,Scott Anderson,Jasmine Mack,Python,pending
6613cd739d949ae738fc9149,Michael Bartlett,Emily Gomez,AWS,approved
6613cd739d949ae738fc9148,Howard Young,Michael Rivera,AWS,deny
6613cd739d949ae738fc914b,Michael Gonzalez,John Sullivan,Power BI,approved
6613cd739d949ae738fc914a,Sarah Robinson,Amanda Bryant,React,approved
6613cd739d949ae738fc914d,Micheal White,Angela Hunter,Project Mgmt,approved
6613cd739d949ae738fc914c,Denise Kim,Benjamin Rodriguez,Project Mgmt,approved
6613cd739d949ae738fc914e,Timothy Jones,Justin Maddox,Power BI,deny
6613cd739d949ae738fc914f,John Cook,Jerry Mccormick,PHP,approved
6613cd739d949ae738fc9150,Claudia Harris,Ronald Cook,Slides,deny
6613cd739d949ae738fc9151,Debra Floyd,Joan Hudson,Project Mgmt,deny
6613cd739d949ae738fc9154,Laura Thomas,Joshua Huber,Slides,approved
6613cd739d949ae738fc9153,Jacob Mcgee,Kevin Meyers,Power BI,approved
6613cd739d949ae738fc9152,Tracey Sullivan,Colleen Smith,Slides,deny
6613cd739d949ae738fc9155,Jonathan Salas,Damon Moyer,ADF,deny
6613cd739d949ae738fc9156,Bobby Carrillo III,Brandon Jackson,Python,approved
6613cd739d949ae738fc9157,Karen White,Russell Daniels,Project Mgmt,approved
6613cd739d949ae738fc9158,Shelly Hall,Joseph Mcdonald,ADF,deny
6613cd739d949ae738fc9159,Destiny Valentine,Douglas Campbell,Power BI,deny
6613cd739d949ae738fc915a,Tony Richardson,Tracey Guerrero,Python,deny
6613cd739d949ae738fc915b,Elizabeth Contreras,Justin Washington,Power BI,pending
6613cd739d949ae738fc915c,Bryan Ferrell,Mariah Jackson,AWS,approved
6613cd739d949ae738fc915d,Dennis Gallegos,Jason Mercado,Alteryx,approved
6613cd739d949ae738fc9160,Victoria White,Michael Donovan,Power BI,pending
6613cd739d949ae738fc9161,Kristin Wilson,Michael Gaines,Snowflake,deny
6613cd739d949ae738fc915f,Scott Paul,David Wood,Power BI,pending
6613cd739d949ae738fc915e,Diane Graves,Jack Hart,Presenting,deny
6613cd739d949ae738fc9162,Monica Bishop,Jeffrey Rubio,React,pending
6613cd739d949ae738fc9164,Miss Amy Fields MD,Marcus Morris,Project Mgmt,pending
6613cd739d949ae738fc9165,Crystal Green,David Christensen,ADF,approved
6613cd739d949ae738fc9163,Alyssa Leonard,Diana Mcdowell,Presenting,pending
6613cd739d949ae738fc9166,Heidi Aguilar,Angela Hunter,PHP,pending
6613cd739d949ae738fc9169,Rachel Wolf,Kelsey Mcclure MD,ADF,pending
6613cd739d949ae738fc9167,Deborah Abbott,Debbie Cline,AWS,approved
6613cd739d949ae738fc9168,Mckenzie Herrera,Carolyn Frost,React,deny
6613cd749d949ae738fc916a,Ian Mccullough,Miss Amy Fields MD,AWS,approved
6613cd749d949ae738fc916b,Steven Moore,Cindy Owens,Project Mgmt,approved
6613cd749d949ae738fc916d,Gary Howe,Julia Coleman,Slides,approved
6613cd749d949ae738fc916c,Sarah Martin,Maurice Roberts,React,approved
6613cd749d949ae738fc9170,Thomas Glover,Joshua Johnson,React,deny
6613cd749d949ae738fc916e,Keith Bates,Melissa Oneal,React,pending
6613cd749d949ae738fc916f,Sarah Carroll,Andrew Cruz,AWS,deny
6613cd749d949ae738fc9171,Karen Levine,Kathryn Henry,AWS Lambda,deny
6613cd749d949ae738fc9174,Molly Howe,Angela King,Snowflake,deny
6613cd749d949ae738fc9173,Kathryn Henry,Ryan House,PHP,pending
6613cd749d949ae738fc9172,Laura Trujillo,Angela King,AWS Lambda,deny
6613cd749d949ae738fc9175,David Watson,Whitney Crane,Snowflake,approved
6613cd749d949ae738fc9179,Dale Gonzalez,Jennifer Elliott,Presenting,approved
6613cd749d949ae738fc9176,Kathy Black,Frederick Pope,AWS,deny
6613cd749d949ae738fc9177,Kathryn Quinn,Donna Allen,Presenting,deny
6613cd749d949ae738fc9178,Daniel Horton,Glenda Owens,ADF,deny
6613cd749d949ae738fc917d,Ricardo Cox,Chelsea Jackson,AWS,pending
6613cd749d949ae738fc917a,Holly Lewis,Laura Buck,Snowflake,pending
6613cd749d949ae738fc917c,Kyle Ramirez,Jamie Smith,Alteryx,deny
6613cd749d949ae738fc917b,Brandi Ryan,Robert Hall,Python,deny
6613cd749d949ae738fc917e,Michele Grant,Adam Norris,Python,deny
6613cd749d949ae738fc917f,Jacob Kramer,John Santiago,Project Mgmt,approved
6613cd749d949ae738fc9181,Frederick Pope,Cynthia Bailey,React Native,deny
6613cd749d949ae738fc9180,Michael Logan,Keith Schultz,React,approved
6613cd749d949ae738fc9183,Anthony White,Daniel Byrd,PHP,pending
6613cd749d949ae738fc9185,Mary Thompson,Jeffrey Wade,Slides,pending
6613cd749d949ae738fc9184,Thomas Lucero,Mary Glover,Alteryx,approved
6613cd749d949ae738fc9182,Robert Hall,Mark Fields,AWS,approved
6613cd749d949ae738fc9188,Cynthia Hernandez,Michael Martinez,Slides,approved
6613cd749d949ae738fc9189,Brian Aguirre,Danielle Bonilla,Project Mgmt,approved
6613cd749d949ae738fc9186,Ryan Sanford,Patrick Valentine,Alteryx,approved
6613cd749d949ae738fc9187,Robert Ryan,Brian Gregory,Project Mgmt,approved
6613cd749d949ae738fc918c,Keith Schultz,Donald Bradford,React,deny
6613cd749d949ae738fc918b,Susan Murphy,Beth Myers,PHP,deny
6613cd749d949ae738fc918a,Susan Dyer,Christopher Craig,PHP,deny
6613cd749d949ae738fc918d,Steven Moore,Rodney Dyer,Alteryx,deny
6613cd749d949ae738fc918e,Justin Mcclain,Tracey Sullivan,Angular,pending
6613cd749d949ae738fc918f,Shelly Hall,Alexis Simon,React Native,approved
6613cd749d949ae738fc9190,Melanie Huerta,Richard Holmes,Angular,deny
6613cd749d949ae738fc9191,Emily Pitts,Andrew Donovan,Power BI,approved
6613cd749d949ae738fc9194,Jesus Davis,Wendy Carter,Slides,approved
6613cd749d949ae738fc9192,Ronnie Smith,Derek Campbell,React,pending
6613cd749d949ae738fc9193,Connie Owen,Joshua Alvarez,React,deny
6613cd749d949ae738fc9195,Stephen Fernandez,Michael Burnett,AWS Lambda,deny
6613cd749d949ae738fc9196,Angela Marquez,Melissa Evans,Slides,deny
6613cd749d949ae738fc9197,Erica Kennedy,Jerry White,Python,pending
6613cd749d949ae738fc9198,Mrs. Jill Romero,Theresa Gonzalez,AWS,deny
6613cd749d949ae738fc9199,Olivia Taylor,Kevin Nolan,Snowflake,approved
6613cd749d949ae738fc919c,Nicole Phillips,Deborah Sanchez,ADF,pending
6613cd749d949ae738fc919a,Jennifer Shepard,Kevin Nolan,AWS Lambda,approved
6613cd749d949ae738fc919b,Melissa Woods,Timothy Williams,Python,pending
6613cd749d949ae738fc919d,Colleen Smith,Samantha Evans,React Native,approved
6613cd749d949ae738fc919e,Crystal Wood,Brandy Tucker,AWS Lambda,approved
6613cd749d949ae738fc919f,Regina Jefferson,Alexandra Savage,AWS,deny
6613cd749d949ae738fc91a1,Nancy Villanueva,Sarah Zuniga,Project Mgmt,approved
6613cd749d949ae738fc91a0,Sarah Martin,Brent Barnes,PHP,pending
6613cd749d949ae738fc91a4,Tina Thornton,Scott Monroe,Slides,approved
6613cd749d949ae738fc91a5,Laura Thompson,Julie Jackson,Project Mgmt,deny
6613cd749d949ae738fc91a3,Erica Kennedy,Wayne Zamora,AWS Lambda,deny
6613cd749d949ae738fc91a2,Mike Howard,Tammy Gordon MD,AWS,deny
6613cd749d949ae738fc91a9,Michael Gonzalez,Morgan Patton,Angular,pending
6613cd749d949ae738fc91a8,Ann Diaz,Theresa Fischer,Angular,pending
6613cd749d949ae738fc91a6,Douglas Reynolds,Debra Goodwin,AWS Lambda,deny
6613cd749d949ae738fc91a7,Savannah Horn,Ellen Smith,Python,approved
6613cd749d949ae738fc91ab,Michael Allen,Sara Hernandez,AWS,deny
6613cd749d949ae738fc91ad,Jacqueline Fitzpatrick,Elizabeth Hensley,Snowflake,approved
6613cd749d949ae738fc91aa,Cindy Wilson,Claudia Harris,AWS,approved
6613cd749d949ae738fc91ac,Colleen Smith,Kelly King,AWS Lambda,deny
6613cd749d949ae738fc91ae,John Anderson,Lindsay Sanders,AWS,approved
6613cd749d949ae738fc91af,Leslie Chandler,Christy Sanders,React Native,deny
6613cd749d949ae738fc91b1,Claudia Harris,Thomas Shields,AWS,pending
6613cd749d949ae738fc91b0,George Smith,Jacqueline Fitzpatrick,React,pending
6613cd749d949ae738fc91b2,Jesus Davis,Ryan Sanford,Project Mgmt,deny
6613cd749d949ae738fc91b4,Joshua Huber,John Jennings,PHP,pending
6613cd749d949ae738fc91b5,Jennifer Rodriguez,Johnny Matthews,Snowflake,deny
6613cd749d949ae738fc91b3,Jonathan Lee,Timothy Kelly,Angular,approved
6613cd749d949ae738fc91b9,John Miller,Kelly Gilbert,ADF,pending
6613cd749d949ae738fc91b7,Brianna Stevens,Janice Anderson,Angular,deny
6613cd749d949ae738fc91b8,Mary Thompson,Mr. Johnny Moore,AWS,deny
6613cd749d949ae738fc91b6,Jose Hernandez,Danny Small,React Native,pending
6613cd749d949ae738fc91ba,Sean Murphy,Daniel Smith,Angular,deny
6613cd749d949ae738fc91bb,Laurie Bender,Kimberly Campbell,Alteryx,pending
6613cd749d949ae738fc91bd,Danielle Morrison DVM,Joseph Alexander,Project Mgmt,deny
6613cd749d949ae738fc91bc,Sharon Burch,Danielle Lee,AWS,pending
6613cd759d949ae738fc91bf,Mr. Anthony Miller,John Bailey,Python,approved
6613cd759d949ae738fc91be,Dennis Warren,Laura Thompson,PHP,pending
6613cd759d949ae738fc91c0,Debbie Cline,Derek Lee,Python,deny
6613cd759d949ae738fc91c1,Christopher Barajas,Tyler Harrison,Power BI,approved
6613cd759d949ae738fc91c3,Ryan Brown,Christopher Tran,ADF,pending
6613cd759d949ae738fc91c2,Mr. Alexander Thomas,Drew Rogers,ADF,deny
6613cd759d949ae738fc91c4,Zachary Taylor,Joseph Davis,React Native,pending
6613cd759d949ae738fc91c5,Angela Sparks,Jason Mercado,Python,deny
6613cd759d949ae738fc91c6,Ruth Lewis,Connie Owen,PHP,deny
6613cd759d949ae738fc91c7,Nathan Woods,Caroline Brown,React Native,pending
6613cd759d949ae738fc91c8,Jennifer Wang,Benjamin Rodriguez,ADF,deny
6613cd759d949ae738fc91c9,Sharon Wiggins,Debra Floyd,Snowflake,approved
6613cd759d949ae738fc91ca,Dr. James Hunter,Michele Grant,Alteryx,approved
6613cd759d949ae738fc91cb,George Smith,David Christensen,AWS Lambda,deny
6613cd759d949ae738fc91cc,Erica Harrell,John Duran,Power BI,pending
6613cd759d949ae738fc91cd,Maurice Carter,William Bauer,AWS,pending
6613cd759d949ae738fc91ce,Gabrielle Martin,Timothy Banks,Python,pending
6613cd759d949ae738fc91d0,Stephen Rodgers,James Perez,Alteryx,deny
6613cd759d949ae738fc91d1,Erica Wallace,Rebecca Bailey,Presenting,deny
6613cd759d949ae738fc91cf,Andre Allen,Frank Snow,Slides,approved
6613cd759d949ae738fc91d4,Diane Johns,Daniel Spence,AWS Lambda,approved
6613cd759d949ae738fc91d2,Paul Graham,Tammy Rose,AWS Lambda,deny
6613cd759d949ae738fc91d3,Angela Goodwin,Dale Gonzalez,AWS,approved
6613cd759d949ae738fc91d5,Garrett Mclaughlin,Donald Meyer,AWS Lambda,pending
6613cd759d949ae738fc91d9,Kyle Johnson,Bradley Rogers,React,approved
6613cd759d949ae738fc91d6,Christine Taylor,Brittany Harris,AWS,deny
6613cd759d949ae738fc91d8,Ryan Stephens,Jose Nguyen,Python,approved
6613cd759d949ae738fc91d7,Megan Kerr,Kara Fisher,Alteryx,deny
6613cd759d949ae738fc91da,Ashley Martinez,Jose Hernandez,Presenting,pending
6613cd759d949ae738fc91db,Chelsea Hall,Christopher Parker,Project Mgmt,approved
6613cd759d949ae738fc91dc,Jeffrey Soto,Stephen Fernandez,AWS Lambda,approved
6613cd759d949ae738fc91dd,Andrew Edwards,Cynthia Thompson,ADF,deny
6613cd759d949ae738fc91de,Danielle Bonilla,Samantha Evans,Presenting,deny
6613cd759d949ae738fc91e1,Christopher Smith,Pamela Miller,Alteryx,deny
6613cd759d949ae738fc91e0,Shaun Sampson,Brandi Ryan,Presenting,deny
6613cd759d949ae738fc91df,Leonard Burke,Dr. Emily Parsons,Snowflake,pending
6613cd759d949ae738fc91e2,Thomas Le,Katelyn Boyd,React,deny
6613cd759d949ae738fc91e4,Dakota Browning,Paul Wilkerson,Presenting,pending
6613cd759d949ae738fc91e3,Richard White,John Bailey,AWS Lambda,deny
6613cd759d949ae738fc91e5,Gabrielle Martin,Phillip Roman,Project Mgmt,approved
6613cd759d949ae738fc91e6,Erica Price,Phillip Roman,Alteryx,approved
6613cd759d949ae738fc91e7,Leonard Burke,Donald Smith,PHP,deny
6613cd759d949ae738fc91e9,Tracey Sullivan,Kyle Kelley,PHP,approved
6613cd759d949ae738fc91e8,Matthew Turner,Katelyn Boyd,Snowflake,approved
6613cd759d949ae738fc91ec,Michael Bryant,Nicole Villanueva,React Native,approved
6613cd759d949ae738fc91ea,Nicholas Shaw,Tina Cox,AWS Lambda,deny
6613cd759d949ae738fc91eb,Kerri Cunningham,Steven Alvarez II,AWS,approved
6613cd759d949ae738fc91ed,Mckenzie Herrera,Ryan King,Alteryx,pending
6613cd759d949ae738fc91ef,Bobby Bush,Christine Foster,PHP,approved
6613cd759d949ae738fc91ee,Jose Shelton,Jeremy Martinez,PHP,deny
6613cd759d949ae738fc91f1,Jasmine Gomez,David Watson,Project Mgmt,pending
6613cd759d949ae738fc91f0,Donna Allen,Megan Baker,AWS Lambda,deny
6613cd759d949ae738fc91f3,Linda Jarvis,Adam Nichols,PHP,deny
6613cd759d949ae738fc91f2,Jon Wu,Andrew Donovan,Project Mgmt,deny
6613cd759d949ae738fc91f5,Derek Bond,Wyatt Clark,PHP,pending
6613cd759d949ae738fc91f4,Steven Hill,Anthony White,Slides,pending
6613cd759d949ae738fc91f6,Cameron Adkins,Joseph Mcdonald,PHP,pending
6613cd759d949ae738fc91f9,Derek Booker,Emily Lamb,Slides,deny
6613cd759d949ae738fc91f7,Mrs. Stephanie Murphy,Kyle Ramirez,ADF,pending
6613cd759d949ae738fc91f8,Rachel Bailey,Ronald Butler,Project Mgmt,deny
6613cd759d949ae738fc91fb,Brent Schneider,Jamie Ramos,Snowflake,approved
6613cd759d949ae738fc91fd,Cynthia Potter,Morgan Patton,Presenting,pending
6613cd759d949ae738fc91fa,Ryan Sanford,Brandy Tucker,AWS Lambda,pending
6613cd759d949ae738fc91fc,Maurice Roberts,Dawn Lee,Alteryx,approved
6613cd759d949ae738fc91fe,Jerry Mccormick,Laura Porter,Alteryx,deny
6613cd759d949ae738fc9201,Benjamin Williams,Scott Monroe,Snowflake,deny
6613cd759d949ae738fc9200,Brian Perry,Douglas Wong,PHP,deny
6613cd759d949ae738fc91ff,Sarah Zuniga,Andrew Cruz,React,approved
6613cd769d949ae738fc9204,Damon Moyer,Timothy Kelly,Angular,deny
6613cd769d949ae738fc9202,Philip Hoffman,Scott Anderson,Alteryx,approved
6613cd769d949ae738fc9203,Michelle Lewis,Kevin Meyers,Project Mgmt,deny
6613cd769d949ae738fc9205,Dakota Browning,Kimberly Moore,Python,approved
6613cd769d949ae738fc9207,Vanessa Merritt,Christina Clayton,AWS,approved
6613cd769d949ae738fc9206,Michael Garner,Laura Thomas,Project Mgmt,pending
6613cd769d949ae738fc9208,Cynthia Alvarez,Jose Le,Slides,approved
6613cd769d949ae738fc9209,Thomas Shields,Michelle Harrison,Snowflake,deny
6613cd769d949ae738fc920b,John Sullivan,Michael Schaefer,PHP,pending
6613cd769d949ae738fc920c,David Hill,Mrs. Barbara Johnson,Power BI,pending
6613cd769d949ae738fc920d,Thomas Wilkins MD,Kenneth Stafford,AWS Lambda,deny
6613cd769d949ae738fc920a,Benjamin Williams,Laurie Williamson,Power BI,pending
6613cd769d949ae738fc9211,Jeffery Henderson,Courtney Solis,Snowflake,pending
6613cd769d949ae738fc920f,Teresa Adams,Rodney Dyer,Angular,deny
6613cd769d949ae738fc9210,Meghan Ramirez,Holly Lewis,Power BI,approved
6613cd769d949ae738fc920e,Lisa Oliver,Shaun Sampson,Angular,pending
6613cd769d949ae738fc9212,Jared Andrews,Jill Sellers,Snowflake,deny
6613cd769d949ae738fc9213,Bryan Curry,Sarah Zuniga,AWS Lambda,deny
6613cd769d949ae738fc9214,Elizabeth Hensley,Shane Smith,AWS Lambda,deny
6613cd769d949ae738fc9215,Deborah Abbott,Micheal White,React,approved
6613cd769d949ae738fc9218,Emily Reeves,Joseph Franklin,Alteryx,approved
6613cd769d949ae738fc9216,Thomas Mitchell,Nicholas Dawson,Power BI,pending
6613cd769d949ae738fc9217,Allen Finley,Pamela Goodman,Project Mgmt,approved
6613cd769d949ae738fc9219,Jessica Taylor,Lindsey Peters,React Native,deny
6613cd769d949ae738fc921d,Jason Mercado,Christopher Crosby,Angular,deny
6613cd769d949ae738fc921a,Sharon Wiggins,Charles Scott,Power BI,pending
6613cd769d949ae738fc921b,Misty Hatfield,Robert Edwards,AWS Lambda,approved
6613cd769d949ae738fc921c,Janice Anderson,Dana Watkins,React,deny
6613cd769d949ae738fc9220,Jeffery Moran,Gary Combs,Angular,approved
6613cd769d949ae738fc9221,Alexis Simon,Matthew Payne,AWS,deny
6613cd769d949ae738fc921e,Barbara Johnson,Linda Jarvis,Alteryx,pending
6613cd769d949ae738fc921f,Ruth Lewis,Christopher Smith,React,approved
6613cd769d949ae738fc9223,Robert Jordan,Sharon Wiggins,React,pending
6613cd769d949ae738fc9224,Mrs. Stephanie Murphy,Zachary Nguyen,Alteryx,deny
6613cd769d949ae738fc9222,Jose Le,John Bailey,AWS Lambda,pending
6613cd769d949ae738fc9225,Amy Watson,Frederick Pope,PHP,approved
6613cd769d949ae738fc9227,Melissa Evans,Wesley Rodriguez,ADF,pending
6613cd769d949ae738fc9229,Tommy Young,Angela Moody,React Native,pending
6613cd769d949ae738fc9226,Jason Rice,Suzanne Brennan DDS,AWS,approved
6613cd769d949ae738fc9228,Angel Lee,Teresa Rodgers,Alteryx,approved
6613cd769d949ae738fc922b,Paula Mccormick,Anne Taylor PhD,Power BI,approved
6613cd769d949ae738fc922d,Maria Graham,Tina Thornton,Python,deny
6613cd769d949ae738fc922a,Joseph Ryan,Robert Meyer,Slides,approved
6613cd769d949ae738fc922c,Steven Alvarez II,Bobby Carrillo III,Alteryx,deny
6613cd769d949ae738fc922f,Maurice Roberts,Lynn Rose,Angular,approved
6613cd769d949ae738fc922e,Erica Harrell,Valerie Saunders,Presenting,approved
6613cd769d949ae738fc9230,Paul Wilkerson,Phillip Taylor,Snowflake,approved
6613cd769d949ae738fc9231,Ryan Roberts,Jose Nguyen,Angular,approved
6613cd769d949ae738fc9233,Sean Martin,Megan Kerr,Python,deny
6613cd769d949ae738fc9235,Miranda Payne,Karen Levine,Python,approved
6613cd769d949ae738fc9234,Nicholas Dawson,Jessica Bell,PHP,approved
6613cd769d949ae738fc9232,Justin Mcclain,Christopher Smith,ADF,pending
6613cd769d949ae738fc9237,Antonio Johnson,Brad Lynch,Angular,deny
6613cd769d949ae738fc9238,Michael Logan,Kathy Black,AWS Lambda,approved
6613cd769d949ae738fc9236,Sarah Alexander,Andrew Brennan,Python,pending
6613cd769d949ae738fc9239,Maria Graham,Thomas Lewis,PHP,pending
6613cd769d949ae738fc923b,David Parker,Matthew Bender,React Native,pending
6613cd769d949ae738fc923d,Thomas Mitchell,Samuel Braun,ADF,pending
6613cd769d949ae738fc923a,Glenn Carrillo,Megan Kerr,React Native,deny
6613cd769d949ae738fc923c,Robert Davis,Bryan Allen,React Native,approved
6613cd769d949ae738fc9241,Lucas Olsen,Julie Jackson,Project Mgmt,pending
6613cd769d949ae738fc923e,Cynthia Alvarez,Dana Avila,Alteryx,deny
6613cd769d949ae738fc923f,William Bauer,Linda Jarvis,Angular,deny
6613cd769d949ae738fc9240,Jonathan Anderson,Tina Cox,Project Mgmt,pending
6613cd769d949ae738fc9243,Caroline Torres,Jason Navarro,Snowflake,deny
6613cd769d949ae738fc9244,Alexis Simon,Thomas Lewis,Power BI,pending
6613cd769d949ae738fc9245,Ronald Cook,Cynthia Sullivan,ADF,pending
6613cd769d949ae738fc9242,Lori Long,Jasmine Gomez,AWS,pending
6613cd769d949ae738fc9249,Sandra Mccoy,Dennis Warren,Python,approved
6613cd769d949ae738fc9247,David Marsh,Jonathan Butler,AWS Lambda,pending
6613cd769d949ae738fc9246,Gail Lloyd,Matthew Payne,Slides,approved
6613cd769d949ae738fc9248,Jose Shelton,Sara Hernandez,Project Mgmt,deny
6613cd779d949ae738fc924b,Brendan Wilson,Mariah Jackson,Python,pending
6613cd779d949ae738fc924c,Jamie Hopkins,Brooke Heath,Power BI,approved
6613cd779d949ae738fc924a,Jennifer Rhodes,Bradley Rogers,Angular,deny
6613cd779d949ae738fc924d,Brooke Heath,Melissa Woods,Alteryx,pending
6613cd779d949ae738fc9250,Douglas Garrison,Jonathan Keith,Power BI,approved
6613cd779d949ae738fc924e,Katelyn Johnson,Robert Hall,PHP,pending
6613cd779d949ae738fc9251,Mary Bailey,Michael Schaefer,Angular,deny
6613cd779d949ae738fc924f,Theresa Gonzalez,Angela Hunter,AWS,approved
6613cd779d949ae738fc9252,Ryan Kelly,Andrea Lawson,Power BI,approved
6613cd779d949ae738fc9255,Caleb Jensen,Kenneth Taylor,Angular,deny
6613cd779d949ae738fc9253,Dennis Gallegos,Michelle Phillips,Power BI,pending
6613cd779d949ae738fc9254,Melanie Huerta,Brad Lynch,Python,approved
6613cd779d949ae738fc9256,Lauren Stone,Terri Herrera,Presenting,approved
6613cd779d949ae738fc9258,Jose Hernandez,Megan Bullock,React,deny
6613cd779d949ae738fc9257,Anna Haynes,Kendra Warner,Presenting,deny
6613cd779d949ae738fc9259,Christine Foster,Justin Maddox,Power BI,pending
6613cd779d949ae738fc925c,Jeffery Henderson,Jason Rice,Python,approved
6613cd779d949ae738fc925a,Joseph Warner,Thomas Greer,Presenting,deny
6613cd779d949ae738fc925b,Regina Jefferson,Keith Mccoy,ADF,deny
6613cd779d949ae738fc925d,Michele Grant,Antonio Griffith,React Native,deny
6613cd779d949ae738fc925e,Lauren Mills,Patrick Myers,Power BI,deny
6613cd779d949ae738fc9260,Jonathan Butler,Thomas Greer,AWS,deny
6613cd779d949ae738fc925f,Rachel Bailey,Ricardo Cox,Power BI,deny
6613cd779d949ae738fc9261,Jeffery Henderson,Eric Coleman,AWS,deny
6613cd779d949ae738fc9263,Sarah Robinson,Theodore Davidson,Snowflake,deny
6613cd779d949ae738fc9262,Matthew Miller,Victoria Fisher,PHP,approved
6613cd779d949ae738fc9264,Jeffery Randall,Erica Wallace,Angular,deny
