_id,approver,approval,skills,status
66154185f18a366646f02984,Lisa Howard,Mrs. Chloe Hall,React Native,approved
66154185f18a366646f02985,James Howell,Jonathan Bush,React,deny
66154185f18a366646f02986,Austin Ramirez,Jennifer Hendricks,React Native,approved
66154185f18a366646f02987,Aaron Turner,Jesse Valentine,React Native,deny
66154185f18a366646f02988,Zachary Sanders,Brian Russo,Project Mgmt,deny
66154185f18a366646f02989,Andrew Taylor,Walter Lawson,AWS Lambda,pending
66154185f18a366646f0298a,Amy Maxwell,Michael Myers,ADF,deny
66154185f18a366646f0298b,Jason Bailey,Mr. Harry Clark,Power BI,approved
66154185f18a366646f0298c,Alicia Pearson,Becky Holt,Python,approved
66154185f18a366646f0298d,Debra Stewart,Stephen Reynolds,React Native,approved
66154185f18a366646f0298e,Rebecca Hunt,Dennis Arellano,Power BI,deny
66154185f18a366646f0298f,Benjamin Gillespie,John Mack,Project Mgmt,deny
66154185f18a366646f02990,Christopher Hoffman,Becky Moran,ADF,pending
66154185f18a366646f02991,Jessica Salas,William Moore,React Native,deny
66154185f18a366646f02992,Darrell Anderson,Bruce Lawrence,Slides,deny
66154185f18a366646f02993,John Wilson,Travis Arnold,ADF,approved
66154185f18a366646f02994,Andrew Taylor,Monica Cain,PHP,pending
66154185f18a366646f02995,Brent Walters,Peter Mitchell,ADF,pending
66154185f18a366646f02996,Andrea Ramirez,Susan Romero,React Native,approved
66154185f18a366646f02997,Walter Thomas,Elizabeth Stewart,Presenting,deny
66154185f18a366646f02998,Aaron Garcia,Mrs. Miranda Finley,Alteryx,pending
66154185f18a366646f02999,Alex Brown MD,Monique Barr,ADF,pending
66154185f18a366646f0299a,Heather Middleton,James Owens,Snowflake,deny
66154185f18a366646f0299b,Ann Carpenter,Ryan Wolfe,Alteryx,approved
66154185f18a366646f0299c,Sydney Romero,Cassie Erickson,Slides,deny
66154185f18a366646f0299d,Jason Mendez,Carolyn Reed,React,pending
66154185f18a366646f0299e,Mariah Curtis,Jay Hart,Presenting,pending
66154185f18a366646f0299f,Shelley Macdonald,James Sutton,Slides,deny
66154185f18a366646f029a0,Rebecca Trujillo,Misty Johnson,Alteryx,approved
66154185f18a366646f029a1,Larry Romero,Joshua Jacobson,Alteryx,approved
66154185f18a366646f029a2,Angela Leon,Daniel Anderson,ADF,pending
66154185f18a366646f029a3,Thomas Hall,Melissa Morris,React Native,approved
66154185f18a366646f029a4,Casey Johnson,Lisa Jenkins,ADF,deny
66154185f18a366646f029a5,Hannah Mullen,Bruce Callahan,AWS,pending
66154185f18a366646f029a6,Kevin Anderson DDS,Dr. Jessica Burns,Presenting,approved
66154185f18a366646f029a7,Steven Williams,Matthew Wilson,Python,deny
66154185f18a366646f029a8,Brian Russo,Lisa Brown,React Native,pending
66154185f18a366646f029a9,Bryce Lopez,Marc Perez,React,deny
66154185f18a366646f029aa,Maria Porter,John Baker,Angular,approved
66154185f18a366646f029ab,Betty Morgan,Christopher Davis,React Native,deny
66154185f18a366646f029ac,Daniel Peterson,Gina Johnson,Presenting,pending
66154186f18a366646f029ad,Christopher Davis,Michael Lee MD,React Native,approved
66154186f18a366646f029ae,Erin Fuller,Debbie Smith,AWS,deny
66154186f18a366646f029af,Mary Taylor,Michael Flores,Slides,approved
66154186f18a366646f029b0,Angelica Ruiz,Angela Wilkins,PHP,pending
66154186f18a366646f029b1,Erin Cooper,Erin Lewis,AWS Lambda,approved
66154186f18a366646f029b2,Maria Anderson,Marissa Miller,ADF,pending
66154186f18a366646f029b3,Tiffany Rivera,Rodney Williams,PHP,approved
66154186f18a366646f029b4,Jennifer Hall,George Lee,ADF,deny
66154186f18a366646f029b5,Alicia Pearson,Marissa Miller,React,deny
66154186f18a366646f029b6,David Moore,Jamie Brown,Presenting,deny
66154186f18a366646f029b7,Angela White,Megan Miller,React Native,approved
66154186f18a366646f029b8,Lisa Cervantes,Alison Brown,ADF,deny
66154186f18a366646f029b9,Kyle Sanchez,Mathew Weaver,Power BI,deny
66154186f18a366646f029ba,Samuel Mosley,Megan Ramos,Project Mgmt,approved
66154186f18a366646f029bb,John Barnes,Christine Mitchell,AWS Lambda,pending
66154186f18a366646f029bc,Tracey Whitaker,Pam Gonzalez,Snowflake,approved
66154186f18a366646f029bd,Nancy Ferguson,Charlotte Fuller,Python,deny
66154186f18a366646f029be,Randy Hobbs,Marcus Gray,Slides,deny
66154186f18a366646f029bf,Lisa Graves,Belinda Hicks,Snowflake,pending
66154186f18a366646f029c0,Cassie Erickson,Ashley Cruz,React,deny
66154186f18a366646f029c1,Angela Wilkins,Shawn Fisher,AWS Lambda,approved
66154186f18a366646f029c2,Laura Harrington,Mrs. Lisa Suarez,AWS,pending
66154186f18a366646f029c3,Brian Li,Daniel Peterson,PHP,approved
66154186f18a366646f029c4,Dr. Jennifer Horn,Veronica Espinoza,Presenting,approved
66154186f18a366646f029c5,Scott Atkins,Bruce Lawrence,AWS,approved
66154186f18a366646f029c6,Taylor Johnson,Michele Butler,React Native,deny
66154186f18a366646f029c7,Joe Castillo,Robert Allen,ADF,approved
66154186f18a366646f029c8,Christopher Obrien,Paul Clark,Alteryx,deny
66154187f18a366646f029c9,Christopher Mosley,George Velasquez,Snowflake,approved
66154187f18a366646f029ca,Alex Brown MD,Sarah Kelly,Angular,deny
66154187f18a366646f029cb,Marco Dean,Tina Smith,AWS,approved
66154187f18a366646f029cc,Tara Foster,Rachel Carter,Alteryx,approved
66154187f18a366646f029cd,Robert Flores DDS,Billy Moyer,PHP,pending
66154187f18a366646f029ce,Michael Sawyer,Crystal Morales,Angular,approved
66154187f18a366646f029cf,Mr. Harry Clark,Stephanie Nichols,Angular,approved
66154187f18a366646f029d0,Michael Lee MD,Jamie Garner,Python,approved
66154187f18a366646f029d1,Alicia Pearson,Kayla Mitchell,Slides,approved
66154187f18a366646f029d2,John Barnes,Brandon Davis,Snowflake,deny
66154187f18a366646f029d3,Debbie Smith,Christine Zimmerman,Presenting,deny
66154187f18a366646f029d4,Patricia Winters,William Hill,Snowflake,deny
66154187f18a366646f029d5,Christine Mitchell,Joshua Sanchez,PHP,pending
66154187f18a366646f029d6,Susan Romero,Becky Fields,AWS,deny
66154187f18a366646f029d7,Chad Peck,Ashley Obrien,PHP,approved
66154187f18a366646f029d8,Jennifer Adams,Corey Palmer,React,deny
66154187f18a366646f029d9,Ricky Pope,Lisa Jenkins,Snowflake,pending
66154187f18a366646f029da,Jennifer Campos,Virginia Hicks,ADF,deny
66154187f18a366646f029db,Andrew Delgado,Rachel Hayes,Power BI,approved
66154187f18a366646f029dc,Marc Valdez,Douglas Atkinson,AWS,deny
66154187f18a366646f029dd,Rodney Williams,William Rodriguez,Angular,approved
66154187f18a366646f029de,Jason Sanchez,Belinda Hicks,Power BI,approved
66154187f18a366646f029df,Cindy Carter,Becky Moran,Slides,pending
66154187f18a366646f029e0,Sharon Jones,David Morrison,Presenting,deny
66154187f18a366646f029e1,Randy Hobbs,Jeffrey Garcia,React,deny
66154187f18a366646f029e2,Rachel Moreno,Roy Curry,Alteryx,approved
66154187f18a366646f029e3,Haley Sexton,Melissa Hill,Presenting,pending
66154187f18a366646f029e4,Andrew Gomez,Mrs. Meagan Ware,Project Mgmt,approved
66154187f18a366646f029e5,Dr. Pamela Hurley,Erin Lewis,Alteryx,pending
66154187f18a366646f029e6,Megan Thomas,Miss Stephanie Moreno MD,React Native,pending
66154187f18a366646f029e7,Cindy Lewis,James Howell,React,approved
66154187f18a366646f029e8,John Hoffman,Nathaniel Wilson,Power BI,approved
66154187f18a366646f029e9,Madison Wall,Christine Lewis,Python,pending
66154187f18a366646f029ea,Todd Miller,John Velasquez,ADF,deny
66154187f18a366646f029eb,James Owens,Michael Stokes,Alteryx,pending
66154187f18a366646f029ec,Barbara Davis,Belinda Brown,Snowflake,deny
66154187f18a366646f029ed,Andrew Garcia,Katrina Todd,AWS Lambda,pending
66154187f18a366646f029ee,Lisa Brown,Jamie Garner,AWS,pending
66154187f18a366646f029ef,Samuel Mosley,Ronnie Watts,Python,pending
66154187f18a366646f029f0,Mackenzie Sanchez,Amanda Calderon,Python,pending
66154187f18a366646f029f1,Robin Alvarez,Stephanie James,React,deny
66154187f18a366646f029f2,Jacqueline Khan,Brittany Harrison,Snowflake,approved
66154187f18a366646f029f3,Mathew Weeks,Christopher Mosley,Angular,pending
66154187f18a366646f029f4,Jessica Martinez,Andrea Smith,React,approved
66154187f18a366646f029f5,Christopher Obrien,Monica Ortiz,Slides,pending
66154187f18a366646f029f6,James Cross Jr.,William Jordan II,Slides,pending
66154187f18a366646f029f7,James Sutton,Nicholas Henson,Power BI,approved
66154187f18a366646f029f8,Hannah Garcia,Linda Boyd,AWS Lambda,deny
66154187f18a366646f029f9,Michael Gonzales,Megan Ramos,PHP,approved
66154187f18a366646f029fa,Tina Thomas,Mariah Curtis,React Native,approved
66154187f18a366646f029fb,Richard Wilkins,Jonathan Savage,Power BI,approved
66154187f18a366646f029fc,Mrs. Lisa Suarez,Patricia Dunn,Presenting,deny
66154187f18a366646f029fd,Haley Hicks,Melissa Campos,Python,pending
66154187f18a366646f029fe,Marcus Gray,Timothy Hurley,PHP,approved
66154187f18a366646f029ff,Pamela Perry,Felicia Scott,Angular,approved
66154187f18a366646f02a00,Anthony Wallace,Amanda Gibson,Presenting,deny
66154187f18a366646f02a01,Phillip Johnson,Anita Perez,Project Mgmt,approved
66154187f18a366646f02a02,Kendra Snyder,Chad Garcia,Slides,pending
66154187f18a366646f02a03,Mr. Mario Walker,Mary Taylor,AWS Lambda,deny
66154187f18a366646f02a04,Duane Foster,Patricia Pham,AWS,approved
66154187f18a366646f02a05,Joshua Perez,Lisa Graves,Alteryx,deny
66154187f18a366646f02a06,Joshua Holland,Karen Jackson,ADF,pending
66154187f18a366646f02a07,Rachel Villarreal,Tara Foster,PHP,approved
66154187f18a366646f02a08,Jeffrey Garcia,Amanda Calderon,Snowflake,pending
66154187f18a366646f02a09,Sean Dougherty,Erin Cooper,PHP,approved
66154187f18a366646f02a0a,James Valentine,Marie Rodriguez,Snowflake,approved
66154187f18a366646f02a0b,Raymond Callahan,Mary Jones,React,approved
66154187f18a366646f02a0c,Christopher Matthews,Kaylee Harper,ADF,deny
66154187f18a366646f02a0d,Erin Fuller,Jeffrey White,Angular,approved
66154187f18a366646f02a0e,Elizabeth Stewart,Ryan Johnson,AWS,deny
66154187f18a366646f02a0f,Misty Johnson,Anna Thompson,Python,deny
66154187f18a366646f02a10,Ryan Johnson,David Washington,Alteryx,approved
66154187f18a366646f02a11,Donna Brown,Mr. Benjamin Perkins,Angular,approved
66154187f18a366646f02a12,Alan Lang,Nicholas Hogan,PHP,approved
66154187f18a366646f02a13,Jamie Brown,Melissa Gross,ADF,deny
66154187f18a366646f02a14,Linda Davidson,Daniel Doyle,Slides,pending
66154187f18a366646f02a15,Molly Nolan,Henry Hall,Snowflake,pending
66154187f18a366646f02a16,Craig Roy MD,Janet Burch,Alteryx,deny
66154187f18a366646f02a17,Mitchell Lopez,Zachary King,Angular,approved
66154187f18a366646f02a18,Andrew Gutierrez,Roy Park,Angular,approved
66154187f18a366646f02a19,Robert Barajas,Amanda Parker,Alteryx,pending
66154187f18a366646f02a1a,Dillon Gordon,Amber Williams,Power BI,approved
66154187f18a366646f02a1b,Mr. Benjamin Perkins,Vanessa Roberts,AWS,approved
66154187f18a366646f02a1c,Zachary King,Erin Cooper,React,approved
66154187f18a366646f02a1d,Michael Miller,Sheila Kelly,React,pending
66154187f18a366646f02a1e,Philip Deleon,Angela Houston,Power BI,pending
66154187f18a366646f02a1f,Thomas Rice,Shannon Miller,AWS Lambda,deny
66154187f18a366646f02a20,Mrs. Paula Christian,Christina Hawkins,Alteryx,approved
66154187f18a366646f02a21,Mr. Joseph Palmer,Ryan Gonzalez,Alteryx,pending
66154187f18a366646f02a22,Cassandra Newton,Robert Davis,Angular,pending
66154187f18a366646f02a23,Daniel Martinez,Stephanie Mills,ADF,approved
66154187f18a366646f02a24,Lori Acosta,Corey Gomez,AWS Lambda,approved
66154187f18a366646f02a25,Michael Proctor,Paul Cruz,Angular,deny
66154187f18a366646f02a26,Roy Mcdonald,Andrew Gutierrez,Slides,approved
66154187f18a366646f02a27,Christine Myers,Andrew Gutierrez,React,deny
66154187f18a366646f02a28,Russell Howard,Erin Cooper,Power BI,pending
66154187f18a366646f02a29,Pamela Cummings,Diana Anderson,Alteryx,pending
66154187f18a366646f02a2a,Daniel Bowers,Tyler Carter,AWS Lambda,deny
66154187f18a366646f02a2b,Paul Cervantes,Matthew Rodriguez,Slides,pending
66154187f18a366646f02a2c,Anita Perez,Deanna Yoder,Snowflake,approved
66154187f18a366646f02a2d,Jennifer Brewer,Carolyn Reed,AWS Lambda,deny
66154187f18a366646f02a2e,Veronica Espinoza,Nina Sullivan,React Native,approved
66154187f18a366646f02a2f,James Smith,Benjamin Hernandez,Snowflake,deny
66154187f18a366646f02a30,Patricia Pham,Tina Thomas,Snowflake,deny
66154187f18a366646f02a31,Kevin Palmer,Alan Watson,AWS Lambda,approved
66154187f18a366646f02a32,Andrew Taylor,Donna Casey,PHP,deny
66154187f18a366646f02a33,Ariel Peterson,Mark Brown,Angular,deny
66154187f18a366646f02a34,Daniel Anderson,Jessica Shannon,Presenting,deny
66154187f18a366646f02a35,William Oneill,Jennifer Green,Power BI,pending
66154187f18a366646f02a36,Adam Meyer,Jennifer Greene,Snowflake,deny
66154187f18a366646f02a37,Nancy Cortez,Cameron Diaz,Snowflake,pending
66154187f18a366646f02a38,Mr. Vincent Faulkner Jr.,Gregory Nelson,Slides,deny
66154187f18a366646f02a39,Jason Wilkins,Daniel Marshall,ADF,pending
66154187f18a366646f02a3a,Devon Briggs,Anthony Wallace,Project Mgmt,pending
66154187f18a366646f02a3b,Veronica Espinoza,Brian Martin,React Native,pending
66154187f18a366646f02a3c,Hannah Carroll,Keith Greene,React Native,deny
66154187f18a366646f02a3d,Michele Butler,Ashley Nichols,Angular,approved
66154187f18a366646f02a3e,Marie Rodriguez,Austin Peterson,Snowflake,approved
66154187f18a366646f02a3f,Joshua Johnston,Thomas Hall,Alteryx,pending
66154187f18a366646f02a40,Rachel Lee,Chad Houston,PHP,deny
66154187f18a366646f02a41,Jamie Hunt,Carol Davis,AWS Lambda,pending
66154187f18a366646f02a42,Michael Wolfe,Kelly Clark,Presenting,deny
66154187f18a366646f02a43,Lisa Howard,Cindy Lewis,Alteryx,deny
66154187f18a366646f02a44,Diane Bell,Angel Hodges,AWS Lambda,pending
66154187f18a366646f02a45,Jason Bailey,Joshua Robinson,Project Mgmt,deny
66154187f18a366646f02a46,Cindy Lewis,Nathaniel Wilson,Project Mgmt,pending
66154187f18a366646f02a47,John Leon,Cindy Lewis,React Native,pending
66154187f18a366646f02a48,Jonathan Savage,Andrea Medina,React,pending
66154188f18a366646f02a49,Kenneth Lawson,Pamela Cook,Angular,approved
66154188f18a366646f02a4a,Megan Thomas,Glenn Kane,Presenting,deny
66154188f18a366646f02a4b,Laurie Wright,Desiree Burton,Snowflake,approved
66154188f18a366646f02a4c,Nathan Reid,Mary Berry,Python,approved
66154188f18a366646f02a4d,Dr. Jennifer Horn,Deanna Warren,Slides,approved
66154188f18a366646f02a4e,Susan Higgins,Joshua Robinson,Project Mgmt,deny
66154188f18a366646f02a4f,Virginia Hicks,Tonya Lawrence,Alteryx,pending
66154188f18a366646f02a50,Joseph Price,Elizabeth Stewart,Angular,pending
66154188f18a366646f02a51,Michelle Mills,Crystal Solis,PHP,approved
66154188f18a366646f02a52,Christina Graves,Heather Jacobson,Alteryx,approved
66154188f18a366646f02a53,Donna Casey,Eric Wilson,Power BI,deny
66154188f18a366646f02a54,Alec Scott,Gary Allen,PHP,pending
66154188f18a366646f02a55,Benjamin Cox,James Wright,AWS,deny
66154188f18a366646f02a56,Kathryn Nelson,David Mathews,Power BI,approved
66154188f18a366646f02a57,Mary Clark,Stacy Buchanan,Presenting,pending
66154188f18a366646f02a58,Brett Ryan,Christopher Ortiz,Snowflake,approved
66154188f18a366646f02a59,Walter Thomas,Tiffany Castaneda,Alteryx,pending
66154188f18a366646f02a5a,Rebecca Trujillo,Cynthia Singleton,AWS Lambda,approved
66154188f18a366646f02a5b,Jason Lewis,Desiree Burton,Slides,deny
66154188f18a366646f02a5c,Daniel Bowers,Mike Johnson,Snowflake,pending
66154188f18a366646f02a5d,Marc Perez,Jacob Jackson,AWS,pending
66154188f18a366646f02a5e,Donald Schultz,Robert Johnson,Power BI,deny
66154188f18a366646f02a5f,Joshua Johnston,Emily Mcdonald,ADF,approved
66154188f18a366646f02a60,Anna Mitchell,Timothy Hurley,Alteryx,deny
66154188f18a366646f02a61,Jacqueline Khan,James Cross Jr.,Snowflake,approved
66154188f18a366646f02a62,Jason Sanchez,Nicholas Hogan,Slides,approved
66154188f18a366646f02a63,Kathryn Nelson,Ronald Rodriguez,AWS Lambda,deny
66154188f18a366646f02a64,Savannah Gregory,Amber Perez,Power BI,deny
66154188f18a366646f02a65,Brandi Brown,Kathryn Mills,ADF,deny
66154188f18a366646f02a66,Gina Johnson,John Molina,Python,pending
66154188f18a366646f02a67,Tricia Estes,Alan Barnes,Python,deny
66154188f18a366646f02a68,Jennifer Grant,Daniel Walls,Angular,deny
66154188f18a366646f02a69,Gavin Lee,Katie Rice,Presenting,pending
66154188f18a366646f02a6a,Shelley Macdonald,Marie Jacobs,React,pending
66154188f18a366646f02a6b,Bruce Callahan,Michael Lee MD,Power BI,approved
66154188f18a366646f02a6c,Cody Simpson,Patrick Thompson,Project Mgmt,approved
66154188f18a366646f02a6d,Roy Park,John Pitts,Python,approved
66154188f18a366646f02a6e,Judith Monroe,Michelle Lopez DDS,ADF,approved
66154188f18a366646f02a6f,Linda Davidson,Sandra Davis,Presenting,approved
66154188f18a366646f02a70,Deanna Warren,Robin Alvarez,AWS Lambda,approved
66154188f18a366646f02a71,Judith Monroe,Ashley Ware,Presenting,approved
66154188f18a366646f02a72,Paul Chen,Paul Washington,PHP,pending
66154188f18a366646f02a73,Jonathan Martinez,Erin Ray,PHP,pending
66154188f18a366646f02a74,Christopher Mendoza,Gabriel Gaines,Slides,pending
66154188f18a366646f02a75,Linda Morrow,Erin Ray,ADF,deny
66154188f18a366646f02a76,Joshua Perez,Chad Garcia,AWS Lambda,approved
66154188f18a366646f02a77,Dr. Jennifer Horn,Mrs. Miranda Finley,Angular,deny
66154188f18a366646f02a78,Wesley Kelley,Tonya Lawrence,Alteryx,pending
66154188f18a366646f02a79,Matthew Lambert,Jesus Bray,Snowflake,pending
66154188f18a366646f02a7a,Samuel Frye,Mr. Mario Walker,Snowflake,deny
66154188f18a366646f02a7b,Benjamin Cruz,Peter Hawkins,React,deny
66154188f18a366646f02a7c,Tina Smith,Christopher Ortiz,Alteryx,pending
66154188f18a366646f02a7d,Gabriella Webb,James Sutton,Presenting,deny
66154188f18a366646f02a7e,Robert Johnson,Emily Anderson,Presenting,approved
66154188f18a366646f02a7f,Nicholas Hogan,Victor Bowman,React,deny
66154188f18a366646f02a80,Christine Mitchell,Ariel Peterson,AWS Lambda,approved
66154188f18a366646f02a81,Hannah Mullen,Samuel Frye,React Native,approved
66154188f18a366646f02a82,Audrey Arnold,Angela Leon,Snowflake,deny
66154188f18a366646f02a83,Robin Lopez,Anthony Olson,Python,approved
66154188f18a366646f02a84,Philip Brown,Eric Freeman,Angular,approved
66154188f18a366646f02a85,Amy Horton,Monique Barr,Snowflake,deny
66154188f18a366646f02a86,Susan Higgins,Brian Martin,ADF,pending
66154188f18a366646f02a87,Chad Peck,Paul Washington,Power BI,approved
66154188f18a366646f02a88,Rachel Moreno,Sonya Delgado,PHP,deny
66154188f18a366646f02a89,Michelle Reid,Christopher Hoffman,Power BI,pending
66154188f18a366646f02a8a,Michelle Reid,Jacob Jackson,Alteryx,deny
66154188f18a366646f02a8b,Rebecca Francis,Eric Rubio,AWS Lambda,approved
66154188f18a366646f02a8c,Kyle Thompson,Madison Wall,React,approved
66154188f18a366646f02a8d,Jill Bond,Stephen Reeves,Project Mgmt,approved
66154188f18a366646f02a8e,Samuel Frye,Jessica Rivera,Alteryx,deny
66154188f18a366646f02a8f,Nicole Waller,Robert Davis,AWS,approved
66154188f18a366646f02a90,Lisa Anderson,David Page,Power BI,deny
66154188f18a366646f02a91,Laura Miller,Andrew Garcia,PHP,approved
66154188f18a366646f02a92,Robin Lopez,Katrina Scott,Project Mgmt,deny
66154188f18a366646f02a93,Scott Gonzalez,Jessica Salas,Power BI,deny
66154188f18a366646f02a94,Jacqueline Khan,Becky Fields,Alteryx,pending
66154188f18a366646f02a95,Daniel Doyle,Madison Wall,AWS,deny
66154188f18a366646f02a96,Jeanette Johnson,Jennifer Grant,PHP,pending
66154188f18a366646f02a97,William Williams,Jared Mcclain Jr.,Presenting,approved
66154188f18a366646f02a98,Cody Simpson,Rebecca Davis,AWS,deny
66154189f18a366646f02a99,Jane Thompson,Christopher Young,ADF,approved
66154189f18a366646f02a9a,Austin Peterson,Brandon Davis,Presenting,deny
66154189f18a366646f02a9b,April Brown,Cassie Erickson,AWS,deny
66154189f18a366646f02a9c,James Watkins,Jessica Shannon,Python,pending
66154189f18a366646f02a9d,Alan Lang,Thomas Stone,Snowflake,deny
66154189f18a366646f02a9e,Brittany Garcia,Vickie Mcpherson DDS,Power BI,approved
66154189f18a366646f02a9f,Mrs. Miranda Finley,Monique Barr,Project Mgmt,deny
66154189f18a366646f02aa0,Kathryn Mills,Chad Garcia,React,deny
66154189f18a366646f02aa1,Michael Lee MD,Kimberly Harris,Python,deny
66154189f18a366646f02aa2,Timothy Coleman,Audrey Arnold,Snowflake,approved
66154189f18a366646f02aa3,Edward Leon,Angela Morton,AWS,deny
66154189f18a366646f02aa4,James Sutton,Daniel Hall,React Native,approved
66154189f18a366646f02aa5,Julie Fleming,Timothy Dixon,Snowflake,approved
66154189f18a366646f02aa6,Christopher Hoffman,Dave Barber,Slides,approved
66154189f18a366646f02aa7,Alan Barnes,Michael Bailey,Python,approved
66154189f18a366646f02aa8,Gabriel Gaines,Mackenzie Sanchez,Alteryx,approved
66154189f18a366646f02aa9,Stephanie Roberts,Jennifer Hall,Python,approved
66154189f18a366646f02aaa,John Miller,John Pitts,Presenting,deny
66154189f18a366646f02aab,Jonathan Martinez,Samantha Hebert,React Native,approved
66154189f18a366646f02aac,Chad Houston,Marcus Gray,Slides,deny
66154189f18a366646f02aad,Peter Contreras,Ann Carpenter,PHP,deny
66154189f18a366646f02aae,Kendra Klein,Daniel Doyle,Project Mgmt,deny
66154189f18a366646f02aaf,Melissa Hill,Christopher Hernandez,ADF,pending
66154189f18a366646f02ab0,Mr. Benjamin Perkins,Ryan Chapman,Project Mgmt,deny
66154189f18a366646f02ab1,Michael Sawyer,Haley Sexton,Python,pending
66154189f18a366646f02ab2,Emily Anderson,Jacqueline Rubio,React Native,deny
66154189f18a366646f02ab3,Duane Foster,Christian Cabrera,Snowflake,deny
66154189f18a366646f02ab4,John Bryant,Alan Lang,PHP,approved
66154189f18a366646f02ab5,Angela Leon,Daniel Marshall,Snowflake,pending
66154189f18a366646f02ab6,Sarah Mills,Matthew Lambert,Angular,deny
66154189f18a366646f02ab7,Dr. Daniel Graves,Ann Carpenter,AWS,pending
66154189f18a366646f02ab8,Lisa Obrien,Nicholas Henson,Presenting,approved
66154189f18a366646f02ab9,Amber Perez,Becky Moran,Slides,pending
66154189f18a366646f02aba,Michael Wallace,Kimberly Park,AWS,pending
66154189f18a366646f02abb,Michael Jackson MD,Dale Smith,Slides,approved
66154189f18a366646f02abc,Robert Jordan,Travis Arnold,React Native,deny
66154189f18a366646f02abd,Stephen Lawson DVM,Michael Henderson,ADF,pending
66154189f18a366646f02abe,Melissa Gross,Scott Foley,Alteryx,deny
66154189f18a366646f02abf,Monica Ortiz,Shawn Hunter,ADF,deny
66154189f18a366646f02ac0,Madeline Price DVM,Mariah Liu,AWS Lambda,deny
66154189f18a366646f02ac1,Lori Rodriguez,Jamie Brown,Angular,deny
66154189f18a366646f02ac2,Phillip Johnson,Brian Garcia MD,Snowflake,pending
66154189f18a366646f02ac3,Katherine Lopez,Heather Washington,Slides,deny
66154189f18a366646f02ac4,Jay Hart,William Hill,Alteryx,pending
66154189f18a366646f02ac5,Erin Lewis,Kathleen Mcdonald,AWS Lambda,deny
66154189f18a366646f02ac6,Jill Ferguson,Thomas Stafford,React Native,approved
66154189f18a366646f02ac7,Matthew Rodriguez,Mark Gomez,ADF,pending
66154189f18a366646f02ac8,Amber Williams,Jasmine Snow,Snowflake,pending
66154189f18a366646f02ac9,Roberto Miller,James Smith,Snowflake,deny
66154189f18a366646f02aca,Caroline Lucas,Mary Smith,React Native,pending
66154189f18a366646f02acb,John Hoffman,Curtis Nelson,Power BI,pending
66154189f18a366646f02acc,Austin Watson,Haley Sexton,Presenting,approved
66154189f18a366646f02acd,Taylor Kirby,Dr. Jennifer Richardson,Alteryx,approved
66154189f18a366646f02ace,Mackenzie Sanchez,Alyssa Campbell,PHP,pending
66154189f18a366646f02acf,Rachel Hayes,Andrew Henson,AWS,approved
66154189f18a366646f02ad0,Jodi Adams,Janet Burch,ADF,deny
66154189f18a366646f02ad1,April Brown,Jill Ferguson,Snowflake,approved
66154189f18a366646f02ad2,Barbara Dodson,Julia Smith,PHP,deny
66154189f18a366646f02ad3,Nicole Rogers,Jeanette Lopez,PHP,pending
66154189f18a366646f02ad4,Jamie Williams,Peter Hawkins,Alteryx,approved
66154189f18a366646f02ad5,James Owens,Shelly Moss,AWS Lambda,pending
66154189f18a366646f02ad6,Samuel Frye,Joseph Reyes,Alteryx,approved
66154189f18a366646f02ad7,Misty Boyle,Peter Mitchell,Project Mgmt,deny
66154189f18a366646f02ad8,Virginia Hicks,Michael Smith,PHP,pending
66154189f18a366646f02ad9,Tracy Taylor,Belinda Matthews,Alteryx,pending
66154189f18a366646f02ada,Eric Villa,Amy Graham,AWS Lambda,deny
66154189f18a366646f02adb,Tyler Brown,Jamie Barrera,React,deny
66154189f18a366646f02adc,Mark Bartlett,Veronica Espinoza,Power BI,approved
66154189f18a366646f02add,Austin Ramirez,Taylor Lara,Project Mgmt,deny
66154189f18a366646f02ade,Lawrence Dudley,Linda Boyd,Snowflake,pending
66154189f18a366646f02adf,Michael Solis,Chad Peck,React Native,approved
66154189f18a366646f02ae0,Shawn Taylor,Jamie Brown,Snowflake,deny
66154189f18a366646f02ae1,Melissa Gomez,Chad Garcia,AWS,approved
66154189f18a366646f02ae2,James Cross Jr.,George Velasquez,React,approved
66154189f18a366646f02ae3,Ryan Jacobs,Veronica Espinoza,Python,deny
66154189f18a366646f02ae4,Kevin Anderson DDS,Susan Cross,Python,deny
66154189f18a366646f02ae5,Mrs. Miranda Finley,Timothy Mueller,React Native,approved
66154189f18a366646f02ae6,Robert Schultz,Marie Rodriguez,Power BI,approved
66154189f18a366646f02ae7,Daniel White,Elizabeth Galloway,Python,pending
66154189f18a366646f02ae8,Heather Jacobson,Robert Flores DDS,Alteryx,pending
6615418af18a366646f02ae9,Aaron Turner,Brian Cruz,Alteryx,approved
6615418af18a366646f02aea,Chelsea Rivera,Todd Johnson,AWS Lambda,approved
6615418af18a366646f02aeb,Joseph Beltran,Joshua Robinson,Alteryx,deny
6615418af18a366646f02aec,Kelly Davenport,Benjamin Cox,Snowflake,deny
6615418af18a366646f02aed,Brian Garcia MD,Susan Cross,Snowflake,approved
6615418af18a366646f02aee,Melissa Hill,Shawn Taylor,Snowflake,deny
6615418af18a366646f02aef,Debbie Smith,Eric Rubio,Slides,approved
6615418af18a366646f02af0,David Washington,Mercedes Neal,React Native,deny
6615418af18a366646f02af1,Joshua Perez,Melissa Perez,Alteryx,deny
